Country/Territory	DrugGroup
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Romania	Substances not under international control
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cocaine-type
Serbia	Hallucinogens
Serbia	Hallucinogens
Serbia	Opioids
Serbia	Opioids
Serbia	Other miscellaneous
Serbia	Substances not under international control
Serbia	Substances not under international control
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cocaine-type
Serbia	Hallucinogens
Serbia	Hallucinogens
Serbia	Opioids
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cocaine-type
Serbia	Hallucinogens
Serbia	Opioids
Serbia	Substances not under international control
Serbia	Substances not under international control
Serbia	Substances not under international control
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cocaine-type
Serbia	Hallucinogens
Serbia	Hallucinogens
Serbia	Opioids
Serbia	Other miscellaneous
Serbia	Other miscellaneous
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	ATS
Serbia	Cannabis-type
Serbia	Cannabis-type
Serbia	Cocaine-type
Serbia	Hallucinogens
Serbia	Opioids
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cocaine-type
Turkey	Cocaine-type
Turkey	Hallucinogens
Turkey	Hallucinogens
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Precursors
Turkey	Sedatives and Tranquillizers
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cocaine-type
Turkey	Cocaine-type
Turkey	Cocaine-type
Turkey	Hallucinogens
Turkey	Hallucinogens
Turkey	Hallucinogens
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Precursors
Turkey	Sedatives and Tranquillizers
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cocaine-type
Turkey	Cocaine-type
Turkey	Cocaine-type
Turkey	Hallucinogens
Turkey	Hallucinogens
Turkey	Hallucinogens
Turkey	Non-specified
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Precursors
Turkey	Precursors
Turkey	Precursors
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cocaine-type
Turkey	Cocaine-type
Turkey	Hallucinogens
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Other miscellaneous
Turkey	Other miscellaneous
Turkey	Precursors
Turkey	Sedatives and Tranquillizers
Turkey	Sedatives and Tranquillizers
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	ATS
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cannabis-type
Turkey	Cocaine-type
Turkey	Cocaine-type
Turkey	Hallucinogens
Turkey	Non-specified
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Opioids
Turkey	Precursors
Turkey	Sedatives and Tranquillizers
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Turkey	Substances not under international control
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cocaine-type
Andorra	Cocaine-type
Andorra	Non-specified
Andorra	Opioids
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cocaine-type
Andorra	Hallucinogens
Andorra	Opioids
Andorra	Substances not under international control
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cocaine-type
Andorra	Hallucinogens
Andorra	Hallucinogens
Andorra	Opioids
Andorra	Opioids
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cocaine-type
Andorra	Hallucinogens
Andorra	Opioids
Andorra	Opioids
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	ATS
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cannabis-type
Andorra	Cocaine-type
Andorra	Hallucinogens
Andorra	Opioids
Andorra	Opioids
Austria	ATS
Austria	ATS
Austria	ATS
Austria	ATS
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cocaine-type
Austria	Cocaine-type
Austria	Hallucinogens
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Sedatives and Tranquillizers
Austria	Sedatives and Tranquillizers
Austria	Substances not under international control
Austria	ATS
Austria	ATS
Austria	ATS
Austria	ATS
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cocaine-type
Austria	Cocaine-type
Austria	Hallucinogens
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Sedatives and Tranquillizers
Austria	Sedatives and Tranquillizers
Austria	Substances not under international control
Austria	ATS
Austria	ATS
Austria	ATS
Austria	ATS
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cocaine-type
Austria	Cocaine-type
Austria	Hallucinogens
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Sedatives and Tranquillizers
Austria	Substances not under international control
Austria	ATS
Austria	ATS
Austria	ATS
Austria	ATS
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cocaine-type
Austria	Hallucinogens
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Sedatives and Tranquillizers
Austria	Substances not under international control
Austria	ATS
Austria	ATS
Austria	ATS
Austria	ATS
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cannabis-type
Austria	Cocaine-type
Austria	Cocaine-type
Austria	Hallucinogens
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Opioids
Austria	Sedatives and Tranquillizers
Austria	Substances not under international control
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cocaine-type
Belgium	Hallucinogens
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cocaine-type
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cocaine-type
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cocaine-type
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Opioids
Belgium	Opioids
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	ATS
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cannabis-type
Belgium	Cocaine-type
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Hallucinogens
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Opioids
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Sedatives and Tranquillizers
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Belgium	Substances not under international control
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cocaine-type
Cyprus	Hallucinogens
Cyprus	Hallucinogens
Cyprus	Opioids
Cyprus	Opioids
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cocaine-type
Cyprus	Hallucinogens
Cyprus	Opioids
Cyprus	Opioids
Cyprus	Other miscellaneous
Cyprus	Other miscellaneous
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cocaine-type
Cyprus	Hallucinogens
Cyprus	Non-specified
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cocaine-type
Cyprus	Hallucinogens
Cyprus	Opioids
Cyprus	Opioids
Cyprus	ATS
Cyprus	ATS
Cyprus	ATS
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cannabis-type
Cyprus	Cocaine-type
Cyprus	Hallucinogens
Cyprus	Opioids
Cyprus	Opioids
Cyprus	Opioids
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cocaine-type
Czechia	Cocaine-type
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cocaine-type
Czechia	Cocaine-type
Czechia	Hallucinogens
Czechia	Non-specified
Czechia	Non-specified
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cocaine-type
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cocaine-type
Czechia	Hallucinogens
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	ATS
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cannabis-type
Czechia	Cocaine-type
Czechia	Hallucinogens
Czechia	Hallucinogens
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Opioids
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Sedatives and Tranquillizers
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Czechia	Substances not under international control
Denmark	ATS
Denmark	ATS
Denmark	ATS
Denmark	ATS
Denmark	Cannabis-type
Denmark	Cannabis-type
Denmark	Cannabis-type
Denmark	Cannabis-type
Denmark	Cannabis-type
Denmark	Cocaine-type
